code_site,libelle_site,code_station,libelle_station,type_station,coordonnee_x_station,coordonnee_y_station,code_projection,longitude_station,latitude_station,influence_locale_station,commentaire_station,altitude_ref_alti_station,code_systeme_alti_site,code_commune_station,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,descriptif_station,date_maj_station,date_ouverture_station,date_fermeture_station,commentaire_influence_locale_station,code_regime_station,qualification_donnees_station,code_finalite_station,type_contexte_loi_stat_station,type_loi_station,code_sandre_reseau_station,date_debut_ref_alti_station,date_activation_ref_alti_station,date_maj_ref_alti_station,libelle_departement,en_service,geometry
O1000002,L'Ariège à l'Hospitalet-près-l'Andorre [amont - QNR - EDF],O100000201,L'Ariège à l'Hospitalet-près-l'Andorre [amont - QNR - EDF],STD,555538.0,1731622.0,5,1.796280159,42.586954485,1.0,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS RECONSTITUES DE L'ARIEGE A HOSPITALET AMONT.(CES DEBITS SONT OBTENUS PAR LA SOMME DEBITS MESURES A LA STATION HOSPITALET AMONT + DERIVES ENGARCIE + RESTITUES ARIEGE-CAROL + DERIVES CANAL DU VILLAGE). DURANT UNE PERIODE DE L'ANNEE (VARIABLE) 41.5 km2 DU BASSIN DE L'ARIEGE SONT DERIVES VERS LE CAROL. Données produites par EDF-DTG.,,,09139,HOSPITALET-PRES-L'ANDORRE,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,,2024-01-04T00:00:00Z,1959-10-01T00:00:00Z,1974-01-01T00:00:00Z,Attention: il s'agit d'un débit naturel reconstitué (QNR),1,16,,,,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.7962801592096647, 42.586954485264876]}"
O1012520,L'Ariège à l'Hospitalet-près-l'Andorre [aval],O101252001,L'Ariège à l'Hospitalet-près-l'Andorre [aval],STD,603722.0,6171207.0,26,1.827681213,42.634103683,1.0,,,,09139,HOSPITALET-PRES-L'ANDORRE,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,,2020-06-26T00:00:00Z,1920-01-01T00:00:00Z,1965-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8276812130546465, 42.63410368252224]}"
O1012521,L'Ariège à Mérens-les-Vals [EDF],O101252101,L'Ariège à Mérens-les-Vals [EDF],STD,558456.0,1737828.0,5,1.831253243,42.642856393,3.0,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS REELS SE PRESENTANT A LA PRISE D'EAU DE LA DERIVATION ARIEGE-ASTON AUGMENTES DES APPORTS DU B.V. RESIDUEL A LA STATION.(DEBITS OBTENUS PAR LA SOMME DEBITS DERIVES PAR ASTON + DEBITS MESURES A LA STATION DE JAUGEAGE DE MERENS LES VALS). ARRET D'EXPLOITATION PAR E.D.F. D.T.G. AU 01/01/1986.,,,09189,MERENS-LES-VALS,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,,2024-01-04T00:00:00Z,1969-01-01T00:00:00Z,1986-01-01T00:00:00Z,,1,16,,,,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8312532430416135, 42.64285639289739]}"
O1022510,L'Ariège à Ax-les-Thermes et à Savignac-les-Ormeaux,O102251001,L'Ariège à Savignac-les-Ormeaux - Esquiroulet,STD,603967.0,6181537.0,26,1.82879848,42.727001587,1.0,,,,09283,SAVIGNAC-LES-ORMEAUX,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,Esquiroulet,2021-05-12T00:00:00Z,1912-01-01T00:00:00Z,1951-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8287984797659604, 42.72700158742747]}"
O1022510,L'Ariège à Ax-les-Thermes et à Savignac-les-Ormeaux,O102251002,L'Ariège à Ax-les-Thermes,STD,604438.0,6181051.0,26,1.834629346,42.722694985,2.0,Station de prévision des crues,697255.0,3.0,09032,AX-LES-THERMES,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,,2024-08-05T00:00:00Z,1986-01-01T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC053', 'POH034', 'RIC303', 'POH901']",2012-08-05T00:00:00Z,2024-08-05T00:00:00Z,2024-08-05T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8346293464665036, 42.72269498512424]}"
O1060001,Le ruisseau de Frontonne [Source de Fountroune] à Axiat,O106000101,Le ruisseau de Frontonne [Source de Fountroune] à Axiat,STD,600095.0,6190477.0,26,1.779899041,42.806849922,0.0,Source à usage AEP dont l'eau non prélevée participe à l'alimentation du ruisseau de Frontonne. Hauteur mesurée en amont du prélèvement d'eau potable.Seuil rectangulaire à crête mince de 80 cm de largeur.,,,09031,AXIAT,09,76,OCCITANIE,O1060560,ruisseau de fontronne,http://id.eaufrance.fr/CEA/O1060560,,2022-06-29T00:00:00Z,2015-10-06T00:00:00Z,,,1,20,7 1,,,,,,,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.7798990407620838, 42.80684992197959]}"
O1070001,Le ruisseau de Quioulès à Château-Verdun [EDF - Riète 2],O107000101,Le ruisseau de Quioulès à Château-Verdun [EDF - Riète 2],STD,590441.0,6179357.0,26,1.66431699,42.705472923,1.0,LES DEBITS PUBLIES REPRESENTENT LES DEBITS NATURELS RECONSTITUES DU QUIOULES A RIETE2. CES DEBITS SONT OBTENUS PAR LA SOMME : DEBITS DERIVES A QUIOULES + DEBITS RESIDUELS A RIETE2. (DEUX STATIONS DE JAUGEAGE). Données produites par EDF-DTG.,,,09096,CHATEAU-VERDUN,09,76,OCCITANIE,O1070600,Ruisseau de Quioulès,http://id.eaufrance.fr/CEA/O1070600,,2024-01-11T00:00:00Z,1961-01-01T00:00:00Z,,Attention: il s'agit d'un débit naturel reconstitué (QNR),1,16,,,,,,,,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6643169895981798, 42.70547292256775]}"
O1070002,L'Aston à Aston [EDF - Riète1],O107000201,L'Aston à Aston [EDF - Riète1],STD,545042.0,1744836.0,5,1.667369976,42.704888002,1.0,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS DE L'ASTON A RIETE 1. EXPLOITATION PAR E.D.F. D.T.G. DU 01/01/1964 AU 31/12/1983. POINT DE MESURE RATTACHE AU RESEAU DE MESURE HYDROMETRIQUE NATIONAL DE BASE. Données produites par EDF-DTG.,,,09024,ASTON,09,76,OCCITANIE,O10-0400,Ruisseau Aston,http://id.eaufrance.fr/CEA/O10-0400,,2024-01-04T00:00:00Z,1948-01-01T00:00:00Z,1983-12-12T00:00:00Z,,1,16,,,,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6673699757708986, 42.70488800248619]}"
O1084310,L'Aston à Larcat,O108431001,L'Aston à Larcat,STD,591838.0,6188133.0,26,1.679556252,42.784581487,1.0,,,,09155,LARCAT,09,76,OCCITANIE,O10-0400,Ruisseau Aston,http://id.eaufrance.fr/CEA/O10-0400,,2021-05-12T00:00:00Z,1911-01-01T00:00:00Z,1952-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6795562518029448, 42.784581487455654]}"
O1110001,Le ruisseau de l'Artigue à Auzat [EDF - Cibelle],O111000101,Le ruisseau de l'Artigue à Auzat [EDF - Cibelle],STD,570272.0,6180157.0,26,1.418292956,42.70931479,0.0,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS DE L'ARTIGUE A CIBELLE. EXPLOITATION PAR E.D.F. D.T.G. DEPUIS LE 01/09/1966.,,,09030,AUZAT,09,76,OCCITANIE,O1110500,Ruisseau de l'Artigue,http://id.eaufrance.fr/CEA/O1110500,,2024-01-11T00:00:00Z,1961-04-01T00:00:00Z,,,1,16,,,,,,,,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4182929561832878, 42.70931478990174]}"
O1130002,Le ruisseau de Saleix [Source de Las Mollos] à Auzat,O113000201,Le ruisseau de Saleix [Source de Las Mollos] à Auzat,STD,574585.0,6186740.0,26,1.469310061,42.769257552,0.0,Source à usage AEP dont l'eau non prélevée participe à l'alimentation du ruisseau de Saleix. Hauteur mesurée en amont du prélèvement d'eau potable.Seuil de mesure: seuil rectangulaire à crête épaisse de 50 cm,,,09030,AUZAT,09,76,OCCITANIE,O1130500,Ruisseau de Saleix,http://id.eaufrance.fr/CEA/O1130500,,2022-06-29T00:00:00Z,2014-06-03T00:00:00Z,,,1,20,7 1,,,,,,,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4693100609739191, 42.76925755185081]}"
O1144620,Le Vicdessos à Vicdessos,O114462001,Le Vicdessos à Vicdessos,STD,577125.0,6186563.0,26,1.50034425,42.768104546,2.0,,702630.0,3.0,09334,VICDESSOS,09,76,OCCITANIE,O11-0400,Ruisseau de Vicdessos,http://id.eaufrance.fr/CEA/O11-0400,,2024-08-05T00:00:00Z,2005-01-01T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC053', 'POH034', 'RIC303', 'POH901']",2012-08-05T00:00:00Z,2024-08-05T00:00:00Z,2024-08-05T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.500344250192707, 42.76810454581807]}"
O1202510,L'Ariège à Quié,O120251001,L'Ariège à Quié,STD,585907.0,6195171.0,26,1.605648081,42.846940969,1.0,,,,09240,QUIE,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,,2021-05-12T00:00:00Z,1906-01-01T00:00:00Z,1945-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.605648080949533, 42.84694096947616]}"
O1225010,Le Saurat à Surba,O122501001,Le Saurat à Surba,STD,585270.0,6196598.0,26,1.597555106,42.859669517,1.0,,,,09303,SURBA,09,76,OCCITANIE,O1220500,Le Saurat,http://id.eaufrance.fr/CEA/O1220500,,2021-05-12T00:00:00Z,1911-01-01T00:00:00Z,1942-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.5975551056864312, 42.8596695171346]}"
O1225012,Le Saurat à Arignac [Source de Fount Sainto],O122501201,Le Saurat à Arignac [Source de Fount Sainto],STD,584468.0,6198722.0,26,1.587289182,42.878637826,0.0,Source à usage AEP dont l'eau non prélevée participe à l'alimentation du ruisseau le Saurat. Hauteur mesurée en amont du prélèvement d'eau potable.Seuil de mesure: rectangulaire à crête épaisse de 20 cm de largeur.,,,09015,ARIGNAC,09,76,OCCITANIE,O1220500,Le Saurat,http://id.eaufrance.fr/CEA/O1220500,,2022-06-29T00:00:00Z,2014-01-30T00:00:00Z,,,1,20,7 1,,,,,,,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.5872891824943123, 42.87863782601287]}"
O1232510,L'Ariège à Bompas,O123251001,L'Ariège à Bompas,STD,585928.0,6197039.0,26,1.605501545,42.863739312,2.0,,460011.0,3.0,09058,BOMPAS,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,,2024-08-05T00:00:00Z,1989-01-01T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC053', 'POH034', 'RIC303', 'POH901']",2012-08-05T00:00:00Z,2024-08-05T00:00:00Z,2024-08-05T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.605501545001168, 42.863739312488086]}"
O1252510,L'Ariège à Foix,O125251001,L'Ariège à Foix,STD,586403.0,6208433.0,26,1.60885338,42.966262505,3.0,"Débits influencés par NAGUILHES, GNIOURE, MAJOU, RIETE, FOURCAT, et l'ensemble du Lanoux.",370150.0,3.0,09122,FOIX,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,,2024-08-05T00:00:00Z,1905-01-01T00:00:00Z,,Infuences artificielles.Débits influencés par réserves de Lanoux.,1,20,1 2 5,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'BSH002', 'RIC103', 'BSH059', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901', 'BSH102', 'BSH159']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2024-08-05T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6088533798752847, 42.96626250515227]}"
O1264010,L'Arget à Serres-sur-Arget [Sigalot],O126401001,L'Arget à Serres-sur-Arget [Sigalot],STD,576961.0,6207869.0,26,1.493382267,42.959633223,1.0,,,,09293,SERRES-SUR-ARGET,09,76,OCCITANIE,O12-0400,L'Arget,http://id.eaufrance.fr/CEA/O12-0400,,2021-05-12T00:00:00Z,1922-01-01T00:00:00Z,1942-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4933822665425884, 42.9596332226129]}"
O1274010,L'Arget à Cos [Moulinery],O127401001,L'Arget à Cos [Moulinery],STD,585776.0,6208304.0,26,1.601204514,42.965002955,1.0,,,,09099,COS,09,76,OCCITANIE,O12-0400,L'Arget,http://id.eaufrance.fr/CEA/O12-0400,,2021-05-12T00:00:00Z,1918-01-01T00:00:00Z,1942-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.601204513704312, 42.96500295516852]}"
O1275010,Le Roques à Serres-sur-Arget [Péralbe],O127501001,Le Roques à Serres-sur-Arget [Péralbe],STD,578365.0,6205963.0,26,1.511010256,42.942734998,1.0,Coordonnées imprécises.,,,09293,SERRES-SUR-ARGET,09,76,OCCITANIE,O1270500,Ruisseau de Roques,http://id.eaufrance.fr/CEA/O1270500,,2021-05-12T00:00:00Z,1922-01-01T00:00:00Z,1942-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.5110102563939698, 42.9427349977277]}"
O1372510,L'Ariège à Saverdun,O137251001,L'Ariège à Saverdun - Ancienne,STD,584387.0,6238015.0,26,1.57764514,43.231963741,1.0,,221000.0,2.0,09282,SAVERDUN,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,Ancienne,2021-01-19T00:00:00Z,1900-12-12T00:00:00Z,1944-12-31T00:00:00Z,,1,20,1 2,1.0,2.0,,1900-12-12T00:00:00Z,2013-11-18T00:00:00Z,2013-11-18T00:00:00Z,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.577645139950011, 43.23196374086394]}"
O1372510,L'Ariège à Saverdun,O137251002,L'Ariège à Saverdun,STD,584403.0,6238013.0,26,1.577842384,43.231948346,1.0,,221920.0,3.0,09282,SAVERDUN,09,76,OCCITANIE,O1--0250,L'Ariège,http://id.eaufrance.fr/CEA/O1--0250,,2024-08-05T00:00:00Z,1969-01-01T00:00:00Z,,,1,20,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303']",2012-08-05T00:00:00Z,2024-08-05T00:00:00Z,2024-08-05T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.577842384079712, 43.23194834558903]}"
O1425410,Le ruisseau de Saint-Nicolas [Le Lasset] à Montségur,O142541001,Le ruisseau de Saint-Nicolas [Le Lasset] à Montségur,STD,604372.0,6196689.0,26,1.831001529,42.863284504,1.0,,,,09211,MONTSEGUR,09,76,OCCITANIE,O1420500,Ruisseau de Saint-Nicolas,http://id.eaufrance.fr/CEA/O1420500,,2023-09-13T00:00:00Z,1958-09-26T00:00:00Z,1963-09-16T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8310015292923791, 42.863284503962696]}"
O1432910,Le Grand Hers à Bélesta,O143291001,Le Grand Hers à Bélesta,STD,613074.0,6201208.0,26,1.93662119,42.90502386,1.0,Le bassin versant topographique de cette station ne prend pas en compte le bassin versant de la résurgence de Fontestorbes.,485000.0,2.0,09047,BELESTA,09,76,OCCITANIE,O1--0290,Le Grand Hers,http://id.eaufrance.fr/CEA/O1--0290,,2024-08-05T00:00:00Z,1972-05-30T00:00:00Z,,,1,20,2,1.0,2.0,"['POH015', 'POH115', 'RIC053', 'POH034', 'RIC303', 'POH901']",1972-05-30T00:00:00Z,2013-11-18T00:00:00Z,2023-09-13T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.936621189650002, 42.905023859883244]}"
O1432920,Le Grand Hers à Fougax-et-Barrineuf [Fougax],O143292001,Le Grand Hers à Fougax-et-Barrineuf [Fougax],STD,610666.0,6199160.0,26,1.907514079,42.886313069,1.0,,,,09125,FOUGAX-ET-BARRINEUF,09,76,OCCITANIE,O1--0290,Le Grand Hers,http://id.eaufrance.fr/CEA/O1--0290,,2023-09-13T00:00:00Z,1914-01-01T00:00:00Z,1955-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9075140793244398, 42.88631306916847]}"
O1432930,Le Grand Hers à Bélesta [Source de Fontestorbes],O143293001,Le Grand Hers à Bélesta [Source de Fontestorbes],STD,612280.0,6199733.0,26,1.927154402,42.89166433,2.0,CNRS Laboratoire de Moulis. Fédération de Recherche en Ecologie de Toulouse.(FRET) 09200 Saint Girons Dominique.dhulst@lsm.cnrs.fr Tél.0.561.040.367. Fax: 0.561.960.851 Le 25/11/2009 : le BRGM remplace la DIREN Midi Pyrénées en tant que producteur principal.,,,09047,BELESTA,09,76,OCCITANIE,O1--0290,Le Grand Hers,http://id.eaufrance.fr/CEA/O1--0290,,2025-02-28T00:00:00Z,1965-01-01T00:00:00Z,,,1,20,1 2 5,1.0,2.0,"['500000017', 'POH205']",,,,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9271544019573945, 42.891664329533405]}"
O1442910,Le Grand Hers à Laroque-d'Olmes et au Peyrat,O144291001,Le Grand Hers à Laroque-d'Olmes - Foncirgue,STD,613416.0,6206763.0,26,1.939892149,42.955016285,1.0,,,,09157,LAROQUE-D'OLMES,09,76,OCCITANIE,O1--0290,Le Grand Hers,http://id.eaufrance.fr/CEA/O1--0290,Foncirgue,2023-09-13T00:00:00Z,1922-12-01T00:00:00Z,1945-07-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9398921490174699, 42.955016284794155]}"
O1442910,Le Grand Hers à Laroque-d'Olmes et au Peyrat,O144291002,Le Grand Hers au Peyrat,STD,613051.0,6206682.0,26,1.935437111,42.95424375,1.0,Débits naturels. Le bassin versant topographique de cette station ne prend pas en compte le bassin versant de la résurgence de Fontestorbes.,413000.0,2.0,09229,PEYRAT,09,76,OCCITANIE,O1--0290,Le Grand Hers,http://id.eaufrance.fr/CEA/O1--0290,,2025-04-25T00:00:00Z,1962-01-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH115', 'POH034', 'POH901']",1962-01-01T00:00:00Z,2013-11-18T00:00:00Z,2023-09-13T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9354371114146434, 42.95424374954214]}"
O1484320,Le Touyre à Montferrier,O148432001,Le Touyre à Montferrier - 1,STD,600310.0,6199809.0,26,1.780764728,42.890785471,1.0,,,,09206,MONTFERRIER,09,76,OCCITANIE,O14-0430,Le Touyre,http://id.eaufrance.fr/CEA/O14-0430,1,2023-09-13T00:00:00Z,1921-11-01T00:00:00Z,1947-09-26T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.7807647283421781, 42.89078547081721]}"
O1484320,Le Touyre à Montferrier,O148432002,Le Touyre à Montferrier - 2,STD,599924.0,6199493.0,26,1.776104498,42.887890458,1.0,,768000.0,2.0,09206,MONTFERRIER,09,76,OCCITANIE,O14-0430,Le Touyre,http://id.eaufrance.fr/CEA/O14-0430,2,2023-09-13T00:00:00Z,1969-10-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH034', 'POH115', 'POH901']",1969-10-01T00:00:00Z,2013-11-18T00:00:00Z,2023-09-13T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.77610449803475, 42.88789045834583]}"
O1484321,[Source de Fount Bergens 1] à Montferrier,O148432101,[Source de Fount Bergens 1] à Montferrier,STD,599139.0,6197963.0,26,1.766797972,42.874023752,0.0,Source à usage AEP dont l'eau non prélevée participe à l'alimentation d'un affluent de la rivière du Touyre. Hauteur mesurée en amont du prélèvement d'eau potable.Seuil de mesure: rectangulaire à crête mince.,,,09206,MONTFERRIER,09,76,OCCITANIE,O1481070,,http://id.eaufrance.fr/CEA/O1481070,,2023-09-13T00:00:00Z,2016-09-21T00:00:00Z,,,1,16,1 7,,,,,,,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.7667979724105662, 42.87402375249449]}"
O1494310,Le Touyre à Lavelanet et à Saint-Quentin-la-Tour,O149431001,Le Touyre à Lavelanet - Ancienne,STD,611946.0,6214592.0,26,1.920585877,43.025239871,1.0,,,,09160,LAVELANET,09,76,OCCITANIE,O14-0430,Le Touyre,http://id.eaufrance.fr/CEA/O14-0430,Ancienne,2023-09-13T00:00:00Z,1910-09-01T00:00:00Z,1945-07-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.920585877318511, 43.02523987114178]}"
O1494310,Le Touyre à Lavelanet et à Saint-Quentin-la-Tour,O149431002,Le Touyre à Saint-Quentin-la-Tour - Erreur - supprimée,STD,611930.0,6214594.0,26,1.92038943,43.02525589,1.0,Station créée par erreur sur le même site hydrométrique que Lavelanet.,,,09274,SAINT-QUENTIN-LA-TOUR,09,76,OCCITANIE,O14-0430,Le Touyre,http://id.eaufrance.fr/CEA/O14-0430,Erreur - supprimée,2023-09-13T00:00:00Z,1969-10-01T00:00:00Z,1969-10-01T00:00:00Z,,1,20,0,1.0,2.0,,,,,ARIEGE,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9203894298142226, 43.02525588955476]}"
O1494310,Le Touyre à Lavelanet et à Saint-Quentin-la-Tour,O149431003,Le Touyre à Lavelanet,STD,606119.0,6205291.0,26,1.850824328,42.940861823,1.0,,507000.0,2.0,09160,LAVELANET,09,76,OCCITANIE,O14-0430,Le Touyre,http://id.eaufrance.fr/CEA/O14-0430,,2024-08-05T00:00:00Z,1969-01-01T00:00:00Z,,,1,20,2,1.0,2.0,"['POH015', 'POH115', 'RIC053', 'POH034', 'RIC303', 'BSH102', 'BSH159']",1969-01-01T00:00:00Z,2013-11-18T00:00:00Z,2023-09-13T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8508243279474554, 42.9408618231427]}"
O1494330,Le Touyre à Léran,O149433001,Le Touyre à Léran,STD,611178.3824165,6210584.7184918,26,1.911854093,42.989108992,1.0,,382674.0,3.0,09161,LERAN,09,76,OCCITANIE,O14-0430,Le Touyre,http://id.eaufrance.fr/CEA/O14-0430,,2025-04-17T00:00:00Z,1978-09-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH115', 'POH034', 'POH901']",2024-07-15T00:00:00Z,2024-07-15T00:00:00Z,2025-04-17T00:00:00Z,ARIEGE,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9118540928105139, 42.98910899207377]}"
